Model,Scenario,Region,Unit,Year,Value,Enduse,EnergySource
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2090,1.1394,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2090,0.3057,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2090,0.1261,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2090,0.0222,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2090,0.8868,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2090,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2090,0.1598,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2090,1.2575,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,33.5074,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,6.4736,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,8.0812,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,6.4736,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,7.6408,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,2.911,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,58.3093,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,5.1328,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,10.1304,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,0.47100000000000003,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,1.4104,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,0.6941,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,9.2962,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,19.1697,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,2.6786,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2090,25.4202,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,206.558,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,44.9223,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,20.0142,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,32.2781,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,40.8949,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,9.4609,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,276.2055,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,17.0695,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,21.6763,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,2.5273,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,5.8214,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,1.1388,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,39.3285,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,11.6878,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2100,93.531,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,92.7488,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,21.0513,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,5.4691,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,12.4612,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,18.1418,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,4.2737,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,105.5535,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,5.6999,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,7.0433,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,0.0749,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,1.9368,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,0.2725,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,14.2643,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,4.0739,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5ASIA,EJ/yr,2100,32.3347,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,54.4374,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,12.5877,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,3.7694,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,9.2467,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,9.8579,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,1.5248,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,80.0418,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,4.0886,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,0.605,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,0.1642,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,1.8322,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,0.1003,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,10.0111,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,4.6044,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,3.2033,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5MAF,EJ/yr,2100,26.4646,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,20.3395,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,4.0824,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,0.0961,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,3.3694,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,5.3062,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,0.6236,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,24.8202,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,1.8858,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,2.4395,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,1.415,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,0.6756,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,0.0569,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,2.8957,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,0.9708,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5LAM,EJ/yr,2100,8.7783,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,3.1559,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,0.5891,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,2.0455,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,0.5891,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,0.8824,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,0.0678,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,5.6512,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,0.3075,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,1.1111,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,0.2879,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,0.1298,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,0.0155,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,1.0521,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,0.2147,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5REF,EJ/yr,2100,1.3331,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,35.8766,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,6.6117,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,8.634,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,6.6117,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,6.7066,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,2.9709,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,60.1387,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,5.0877,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,10.4774,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,0.5853,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,1.2471,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,0.6936,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,11.1053,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,20.1169,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,3.2251,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,R5OECD90+EU,EJ/yr,2100,24.6204,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,27.3012,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,32.4348,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,6.2783,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,0.3936,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,40.3962,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,34.5371,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,34.6223,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,27.1562,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,6.5086,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,0.0005,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,13.3544,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,34.6228,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,0.8814,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2010,97.8818,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,11.9939,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,7.4677,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,2.1688,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,0.1297,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,13.0096,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,21.9569,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,6.8206,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,2.8728,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,1.1326,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,0.0001,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,3.8198,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,18.9156,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,0.1737,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2010,21.118000000000002,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,1.5053,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,5.1615,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,0.2212,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,0.0432,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,4.3295,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,1.4631,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,2.8345,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,2.7044,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,0.2632,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,0.0,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,1.9015,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,10.571,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,0.0402,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,0.0011,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2010,10.2525,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,1.9392,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,3.1041,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,0.0007,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,0.0262,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,2.9156,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,2.8191,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,1.9204,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,0.6646,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,0.0003,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,0.0,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,0.9529,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,1.5888,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,0.016,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2010,8.8164,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,1.1612,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,2.6709,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,2.1999,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,0.0182,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,1.8015,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,0.2335,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,1.0275,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,1.8169,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,2.7039,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,0.0,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,0.2469,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,0.2276,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,0.2137,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2010,2.511,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,10.7015,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,14.0304,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,1.6877,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,0.1766,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,18.3399,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,8.0645,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,22.0194,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,19.0973,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,2.4085,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,0.0002,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,6.4333,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,3.3199,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,0.4378,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,0.2741,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2010,55.184,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2020,39.219,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2020,43.6191,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2020,8.2593,Industry,Heat
